caldt,totval,spindx,sprtrn
19960109,4470770180.00,609.45,-0.014568
19960110,4396049400.00,598.48,-0.018000
19960111,4433588170.00,602.69,0.007034
19960112,4427930190.00,601.81,-0.001460
19960115,4412313870.00,599.82,-0.003307
19960116,4474666330.00,608.44,0.014371
19960117,4460157180.00,606.37,-0.003402
19960118,4475964340.00,608.24,0.003084
19960119,4500116600.00,611.83,0.005902
19960122,4514485970.00,613.40,0.002566
19960123,4511945320.00,612.79,-0.000994
19960124,4562910240.00,619.96,0.011701
19960125,4542467850.00,617.03,-0.004726
19960126,4575745540.00,621.62,0.007439
19960129,4594573780.00,624.22,0.004183
19960130,4642399560.00,630.15,0.009500
19960131,4690897410.00,636.02,0.009315
19960201,4709658750.00,638.46,0.003836
19960202,4689681780.00,635.85,-0.004088
19960205,4730629550.00,641.43,0.008776
19960206,4766773970.00,646.33,0.007639
19960207,4794437780.00,649.93,0.005570
19960208,4838278270.00,656.07,0.009447
19960209,4840471300.00,656.37,0.000457
19960212,4866347220.00,661.45,0.007740
19960213,4860763480.00,660.51,-0.001421
19960214,4823994840.00,655.58,-0.007464
19960215,4795637540.00,651.32,-0.006498
19960216,4771245800.00,647.98,-0.005128
19960220,4717623600.00,640.65,-0.011312
19960221,4771088210.00,648.10,0.011629
19960222,4849279510.00,658.86,0.016602
19960223,4851571210.00,659.08,0.000334
19960226,4788647060.00,650.46,-0.013079
19960227,4765253020.00,647.24,-0.004950
19960228,4745129540.00,644.75,-0.003847
19960229,4734938920.00,640.43,-0.006700
19960301,4760658410.00,644.37,0.006152
19960304,4809717280.00,650.81,0.009994
19960305,4847715750.00,655.79,0.007652
19960306,4819030520.00,652.00,-0.005779
19960307,4831166260.00,653.65,0.002531
19960308,4687276950.00,633.50,-0.030827
19960311,4734239920.00,640.02,0.010292
19960312,4711588860.00,637.09,-0.004578
19960313,4726811200.00,638.55,0.002292
19960314,4743934230.00,640.87,0.003633
19960315,4748993210.00,641.43,0.000874
19960318,4830555920.00,652.65,0.017492
19960319,4823864990.00,651.69,-0.001471
19960320,4810580760.00,649.98,-0.002624
19960321,4804514620.00,649.19,-0.001215
19960322,4815547260.00,650.62,0.002203
19960325,4810972870.00,650.04,-0.000891
19960326,4832243670.00,652.97,0.004507
19960327,4801419720.00,648.91,-0.006218
19960328,4806101850.00,648.94,0.000046
19960329,4780433960.00,645.50,-0.005301
19960401,4840993980.00,653.73,0.012750
19960402,4851291770.00,655.26,0.002340
19960403,4856523620.00,655.88,0.000946
19960404,4855450860.00,655.86,-0.000030
19960408,4769906520.00,644.24,-0.017717
19960409,4756400030.00,642.19,-0.003182
19960410,4691543820.00,633.50,-0.013532
19960411,4673631550.00,631.18,-0.003662
19960412,4715712270.00,636.71,0.008761
19960415,4757823450.00,642.49,0.009078
19960416,4777428810.00,645.00,0.003907
19960417,4752406030.00,641.61,-0.005256
19960418,4769488600.00,643.61,0.003117
19960419,4778419540.00,645.07,0.002268
19960422,4801317270.00,647.89,0.004372
19960423,4824490270.00,651.58,0.005695
19960424,4814479800.00,650.17,-0.002164
19960425,4835704330.00,652.87,0.004153
19960426,4840583870.00,653.46,0.000904
19960429,4857372420.00,654.16,0.001071
19960430,4856102560.00,654.17,0.000015
19960501,4860207690.00,654.58,0.000627
19960502,4776768810.00,643.38,-0.017110
19960503,4766448620.00,641.63,-0.002720
19960506,4758938930.00,640.81,-0.001278
19960507,4740265200.00,638.26,-0.003979
19960508,4788128990.00,644.77,0.010200
19960509,4791094750.00,645.44,0.001039
19960510,4841566980.00,652.09,0.010303
19960513,4909998780.00,661.51,0.014446
19960514,4940831660.00,665.60,0.006183
19960515,4938405640.00,665.42,-0.000270
19960516,4935638330.00,664.85,-0.000857
19960517,4964955160.00,668.91,0.006107
19960520,4996747990.00,673.15,0.006339
19960521,4994319310.00,672.76,-0.000579
19960522,5035140290.00,678.42,0.008413
19960523,5019199020.00,676.00,-0.003567
19960524,5036876330.00,678.51,0.003713
19960528,4992228700.00,672.23,-0.009256
19960529,4958614720.00,667.93,-0.006397
19960530,4987055460.00,671.70,0.005644
19960531,4969866370.00,669.12,-0.003841
19960603,4958677320.00,667.68,-0.002152
19960604,4995302460.00,672.56,0.007309
19960605,5038915580.00,678.44,0.008743
19960606,5000281540.00,673.03,-0.007974
19960607,5000420650.00,673.31,0.000416
19960610,4991087850.00,672.16,-0.001708
19960611,4983548970.00,670.97,-0.001770
19960612,4970611850.00,669.04,-0.002876
19960613,4963536110.00,667.92,-0.001674
19960614,4946032730.00,665.85,-0.003099
19960617,4940757440.00,665.16,-0.001036
19960618,4915516310.00,662.06,-0.004661
19960619,4916976490.00,661.96,-0.000151
19960620,4917825870.00,662.10,0.000211
19960621,4952203650.00,666.84,0.007159
19960624,4969462050.00,668.85,0.003014
19960625,4964632990.00,668.48,-0.000553
19960626,4934301140.00,664.39,-0.006118
19960627,4965521510.00,668.55,0.006261
19960628,4987787350.00,670.63,0.003111
19960701,5025627360.00,675.88,0.007828
19960702,5008563140.00,673.61,-0.003359
19960703,4999078110.00,672.40,-0.001796
19960705,4888154870.00,657.44,-0.022249
19960708,4850895630.00,652.54,-0.007453
19960709,4867814190.00,654.75,0.003387
19960710,4876697890.00,656.06,0.002001
19960711,4798944690.00,645.67,-0.015837
19960712,4801879390.00,646.19,0.000805
19960715,4681618350.00,629.80,-0.025364
19960716,4673109340.00,628.37,-0.002271
19960717,4712232680.00,634.07,0.009071
19960718,4783254450.00,643.56,0.014967
19960719,4744268720.00,638.73,-0.007505
19960722,4708832520.00,633.77,-0.007765
19960723,4650444340.00,626.87,-0.010887
19960724,4656162100.00,626.65,-0.000351
19960725,4690653390.00,631.17,0.007213
19960726,4729134880.00,635.90,0.007494
19960729,4691481890.00,630.91,-0.007847
19960730,4724420490.00,635.26,0.006895
19960731,4761953990.00,639.95,0.007383
19960801,4839273780.00,650.02,0.015736
19960802,4929525070.00,662.49,0.019184
19960805,4914603960.00,660.23,-0.003411
19960806,4929923530.00,662.38,0.003256
19960807,4943645810.00,664.16,0.002687
19960808,4934515540.00,662.59,-0.002364
19960809,4919512940.00,662.10,-0.000740
19960812,4957049240.00,665.77,0.005543
19960813,4916416330.00,660.20,-0.008366
19960814,4929312940.00,662.05,0.002802
19960815,4927439370.00,662.28,0.000347
19960816,4961848110.00,665.21,0.004424
19960819,4972985010.00,666.58,0.002060
19960820,4966081310.00,665.69,-0.001335
19960821,4961624220.00,665.07,-0.000931
19960822,5002850220.00,670.68,0.008435
19960823,4976444580.00,667.03,-0.005442
19960826,4953334450.00,663.88,-0.004722
19960827,4971382450.00,666.40,0.003796
19960828,4960306890.00,664.81,-0.002386
19960829,4905282510.00,657.40,-0.011146
19960830,4865735200.00,651.99,-0.008229
19960903,4885955730.00,654.72,0.004187
19960904,4890764380.00,655.61,0.001359
19960905,4843276020.00,649.44,-0.009411
19960906,4898153200.00,655.68,0.009608
19960909,4956323050.00,663.76,0.012323
19960910,4957366260.00,663.81,0.000075
19960911,4980956500.00,667.28,0.005227
19960912,5010535280.00,671.15,0.005800
19960913,5082105250.00,680.54,0.013991
19960916,5108731880.00,683.98,0.005055
19960917,5098896610.00,682.94,-0.001521
19960918,5090518470.00,681.47,-0.002152
19960919,5101590000.00,683.00,0.002245
19960920,5129630140.00,687.02,0.005886
19960923,5125776390.00,686.48,-0.000786
19960924,5121057900.00,685.61,-0.001267
19960925,5123612770.00,685.83,0.000321
19960926,5124309310.00,685.86,0.000044
19960927,5123172330.00,686.19,0.000481
19960930,5129829190.00,687.31,0.001632
19961001,5146571050.00,689.08,0.002575
19961002,5183315180.00,694.01,0.007154
19961003,5173530780.00,692.78,-0.001772
19961004,5238593480.00,701.46,0.012529
19961007,5253097100.00,703.38,0.002737
19961008,5231827120.00,700.64,-0.003895
19961009,5202862470.00,696.74,-0.005566
19961010,5187242420.00,694.61,-0.003057
19961011,5231385410.00,700.66,0.008710
19961014,5256502900.00,703.54,0.004110
19961015,5247694570.00,702.57,-0.001379
19961016,5259924360.00,704.41,0.002619
19961017,5280644100.00,706.99,0.003663
19961018,5306892470.00,710.82,0.005417
19961021,5300775810.00,709.85,-0.001365
19961022,5274817720.00,706.57,-0.004621
19961023,5279705580.00,707.27,0.000991
19961024,5244239300.00,702.29,-0.007041
19961025,5233548110.00,700.92,-0.001951
19961028,5208802730.00,697.26,-0.005222
19961029,5239325530.00,701.50,0.006081
19961030,5242212990.00,700.90,-0.000855
19961031,5274840940.00,705.27,0.006235
19961101,5268884250.00,703.77,-0.002127
19961104,5285087070.00,706.73,0.004206
19961105,5340764300.00,714.14,0.010485
19961106,5420815360.00,724.59,0.014633
19961107,5442303120.00,727.65,0.004223
19961108,5466705680.00,730.82,0.004356
19961111,5474354720.00,731.87,0.001437
19961112,5457695910.00,729.56,-0.003156
19961113,5468621650.00,731.13,0.002152
19961114,5504593520.00,735.88,0.006497
19961115,5515885830.00,737.62,0.002365
19961118,5510370060.00,737.02,-0.000813
19961119,5551512580.00,742.16,0.006974
19961120,5563451990.00,743.95,0.002412
19961121,5555607610.00,742.75,-0.001613
19961122,5599226540.00,748.73,0.008051
19961125,5663170800.00,757.03,0.011085
19961126,5653355450.00,755.96,-0.001413
19961127,5648447000.00,755.00,-0.001270
19961129,5664657020.00,757.02,0.002675
19961202,5661281900.00,756.56,-0.000608
19961203,5599815100.00,748.28,-0.010944
19961204,5579225940.00,745.10,-0.004250
19961205,5571819900.00,744.38,-0.000966
19961206,5534593950.00,739.60,-0.006421
19961209,5612514050.00,749.76,0.013737
19961210,5593603450.00,747.54,-0.002961
19961211,5544442570.00,740.73,-0.009110
19961212,5456137620.00,729.30,-0.015431
19961213,5451624300.00,728.64,-0.000905
19961216,5392232460.00,720.98,-0.010513
19961217,5430354500.00,726.04,0.007018
19961218,5473498880.00,731.54,0.007575
19961219,5580873880.00,745.76,0.019438
19961220,5605622290.00,748.87,0.004170
19961223,5590551420.00,746.92,-0.002604
19961224,5620811310.00,751.03,0.005503
19961226,5658034510.00,755.82,0.006378
19961227,5664090890.00,756.79,0.001283
19961230,5641560580.00,753.85,-0.003885
19961231,5545322430.00,740.74,-0.017391
19970102,5523624610.00,737.01,-0.005036
19970103,5605739430.00,748.03,0.014952
19970106,5600587920.00,747.65,-0.000508
19970107,5640232120.00,753.23,0.007463
19970108,5605930430.00,748.41,-0.006399
19970109,5654034420.00,754.85,0.008605
19970110,5687858550.00,759.50,0.006160
19970113,5687786550.00,759.51,0.000013
19970114,5757212710.00,768.86,0.012311
19970115,5751870010.00,767.20,-0.002159
19970116,5768954380.00,769.75,0.003324
19970117,5814869260.00,776.17,0.008340
19970120,5822856280.00,776.70,0.000683
19970121,5864170470.00,782.72,0.007751
19970122,5894060220.00,786.23,0.004484
19970123,5827895020.00,777.56,-0.011027
19970124,5774754420.00,770.52,-0.009054
19970127,5736660830.00,765.02,-0.007138
19970128,5736864860.00,765.02,0.000000
19970129,5792934050.00,772.50,0.009778
19970130,5878225080.00,784.17,0.015107
19970131,5921447970.00,786.16,0.002538
19970203,5922927810.00,786.73,0.000725
19970204,5943130590.00,789.26,0.003216
19970205,5859074530.00,778.28,-0.013912
19970206,5873048510.00,780.15,0.002403
19970207,5943396320.00,789.56,0.012062
19970210,5910218030.00,785.43,-0.005231
19970211,5946270500.00,789.59,0.005296
19970212,6043426110.00,802.77,0.016692
19970213,6109105580.00,811.82,0.011273
19970214,6088354080.00,808.48,-0.004114
19970218,6147982540.00,816.29,0.009660
19970219,6118457400.00,812.49,-0.004655
19970220,6044736870.00,802.80,-0.011926
19970221,6035989630.00,801.77,-0.001283
19970224,6101613900.00,810.28,0.010614
19970225,6115311550.00,812.10,0.002246
19970226,6065788620.00,805.68,-0.007905
19970227,5984648900.00,795.07,-0.013169
19970228,5957281530.00,790.82,-0.005345
19970303,5990353010.00,795.31,0.005678
19970304,5955971790.00,790.95,-0.005482
19970305,6038888560.00,801.99,0.013958
19970306,6013728260.00,798.56,-0.004277
19970307,6062649250.00,804.97,0.008027
19970310,6127300300.00,813.65,0.010783
19970311,6110758440.00,811.34,-0.002839
19970312,6058719070.00,804.26,-0.008726
19970313,5949297070.00,789.56,-0.018278
19970314,5975717560.00,793.17,0.004572
19970317,5992180880.00,795.71,0.003202
19970318,5946003480.00,789.66,-0.007603
19970319,5916492160.00,785.77,-0.004926
19970320,5893228300.00,782.65,-0.003971
19970321,5903956960.00,784.10,0.001853
19970324,5956461440.00,790.89,0.008660
19970325,5944126690.00,789.07,-0.002301
19970326,5953710560.00,790.50,0.001812
19970327,5827685080.00,773.88,-0.021025
19970331,5703113550.00,757.12,-0.021657
19970401,5713557440.00,759.64,0.003328
19970402,5640911970.00,750.11,-0.012545
19970403,5642970560.00,750.32,0.000280
19970404,5703334300.00,757.90,0.010102
19970407,5736959420.00,762.13,0.005581
19970408,5765434350.00,766.12,0.005235
19970409,5722224180.00,760.60,-0.007205
19970410,5703756520.00,758.34,-0.002971
19970411,5548667650.00,737.65,-0.027283
19970414,5593941190.00,743.73,0.008242
19970415,5676553530.00,754.72,0.014777
19970416,5743246070.00,763.53,0.011673
19970417,5730910990.00,761.77,-0.002305
19970418,5764408150.00,766.34,0.005999
19970421,5719834710.00,760.37,-0.007790
19970422,5827575010.00,774.61,0.018728
19970423,5820799800.00,773.64,-0.001252
19970424,5802407140.00,771.18,-0.003180
19970425,5758064900.00,765.37,-0.007534
19970428,5815009090.00,772.96,0.009917
19970429,5973575360.00,794.05,0.027285
19970430,6032151470.00,801.34,0.009181
19970501,6009712290.00,798.53,-0.003507
19970502,6117920780.00,812.97,0.018083
19970505,6247573640.00,830.24,0.021243
19970506,6232836860.00,827.76,-0.002987
19970507,6144346430.00,815.62,-0.014666
19970508,6176203760.00,820.26,0.005689
19970509,6212795160.00,824.78,0.005510
19970512,6307693830.00,837.66,0.015616
19970513,6273914500.00,833.13,-0.005408
19970514,6296782630.00,836.04,0.003493
19970515,6338234460.00,841.88,0.006985
19970516,6251296010.00,829.75,-0.014408
19970519,6275077870.00,833.27,0.004242
19970520,6339776880.00,841.66,0.010069
19970521,6318520420.00,839.35,-0.002745
19970522,6295421500.00,835.66,-0.004396
19970523,6378356850.00,847.03,0.013606
19970527,6391813960.00,849.71,0.003164
19970528,6376325590.00,847.21,-0.002942
19970529,6353045770.00,844.08,-0.003694
19970530,6386661630.00,848.28,0.004976
19970602,6361468510.00,846.36,-0.002263
19970603,6353611770.00,845.48,-0.001040
19970604,6314945430.00,840.11,-0.006351
19970605,6339331510.00,843.43,0.003952
19970606,6448826370.00,858.01,0.017287
19970609,6484894660.00,862.91,0.005711
19970610,6501877140.00,865.27,0.002735
19970611,6531303210.00,869.57,0.004970
19970612,6631610490.00,883.48,0.015996
19970613,6706820350.00,893.27,0.011081
19970616,6712898880.00,893.90,0.000705
19970617,6716504000.00,894.43,0.000593
19970618,6680240480.00,889.06,-0.006004
19970619,6744047700.00,897.99,0.010044
19970620,6748458660.00,898.70,0.000791
19970623,6598251780.00,878.62,-0.022343
19970624,6731613480.00,896.34,0.020168
19970625,6675819330.00,888.99,-0.008200
19970626,6637191970.00,883.68,-0.005973
19970627,6663618230.00,887.30,0.004097
19970630,6668015310.00,885.14,-0.002434
19970701,6712999150.00,891.03,0.006654
19970702,6808264730.00,904.03,0.014590
19970703,6908072730.00,916.92,0.014258
19970707,6872872140.00,912.20,-0.005148
19970708,6922589930.00,918.75,0.007180
19970709,6842105720.00,907.54,-0.012201
19970710,6886569120.00,913.78,0.006876
19970711,6908072820.00,916.68,0.003174
19970714,6921010520.00,918.38,0.001855
19970715,6978185680.00,925.76,0.008036
19970716,7060036430.00,936.59,0.011699
19970717,7026841390.00,931.61,-0.005317
19970718,6909047450.00,915.30,-0.017507
19970721,6886027630.00,912.94,-0.002578
19970722,7049071040.00,933.98,0.023046
19970723,7066973570.00,936.56,0.002762
19970724,7096035360.00,940.28,0.003972
19970725,7083682850.00,938.79,-0.001585
19970728,7070883770.00,936.45,-0.002493
19970729,7114236460.00,942.29,0.006236
19970730,7191231230.00,952.29,0.010612
19970731,7220558480.00,954.29,0.002100
19970801,7156921320.00,947.14,-0.007492
19970804,7179025050.00,950.30,0.003336
19970805,7194858350.00,952.37,0.002178
19970806,7256589990.00,960.32,0.008348
19970807,7195555160.00,951.19,-0.009507
19970808,7059536850.00,933.54,-0.018556
19970811,7085146180.00,937.00,0.003706
19970812,7002932900.00,926.53,-0.011174
19970813,6973128980.00,922.02,-0.004868
19970814,6994959130.00,924.77,0.002983
19970815,6800589470.00,900.81,-0.025909
19970818,6884490540.00,912.49,0.012966
19970819,6985104600.00,926.01,0.014817
19970820,7086092530.00,939.35,0.014406
19970821,6981947320.00,925.05,-0.015223
19970822,6968678270.00,923.54,-0.001632
19970825,6943597400.00,920.16,-0.003660
19970826,6887331310.00,913.02,-0.007760
19970827,6895129100.00,913.70,0.000745
19970828,6819877520.00,903.67,-0.010977
19970829,6853123510.00,899.47,-0.004648
19970902,7063142660.00,927.58,0.031252
19970903,7065035550.00,927.85,0.000291
19970904,7086426870.00,930.87,0.003255
19970905,7073467180.00,929.05,-0.001955
19970908,7090320890.00,931.20,0.002314
19970909,7109023210.00,933.62,0.002599
19970910,6998866060.00,919.03,-0.015627
19970911,6944743580.00,912.59,-0.007007
19970912,7033995510.00,923.91,0.012404
19970915,7005921880.00,919.77,-0.004481
19970916,7199830840.00,945.64,0.028127
19970917,7183463570.00,943.00,-0.002792
19970918,7214672750.00,947.29,0.004549
19970919,7238981590.00,950.51,0.003399
19970922,7277335170.00,955.43,0.005176
19970923,7252777100.00,951.93,-0.003663
19970924,7196986480.00,944.48,-0.007826
19970925,7145573990.00,937.91,-0.006956
19970926,7199797040.00,945.22,0.007794
19970929,7260344340.00,953.34,0.008591
19970930,7233836860.00,947.28,-0.006357
19971001,7290139740.00,955.41,0.008582
19971002,7329446390.00,960.46,0.005286
19971003,7364630340.00,965.03,0.004758
19971006,7420305810.00,972.69,0.007938
19971007,7499329780.00,983.12,0.010723
19971008,7435035290.00,973.84,-0.009439
19971009,7408855160.00,970.62,-0.003306
19971010,7381830750.00,966.98,-0.003750
19971013,7390516540.00,968.10,0.001158
19971014,7403287990.00,970.28,0.002252
19971015,7371582420.00,965.72,-0.004700
19971016,7291302680.00,955.25,-0.010842
19971017,7209039930.00,944.16,-0.011610
19971020,7294133910.00,955.61,0.012127
19971021,7424276550.00,972.28,0.017444
19971022,7394315510.00,968.49,-0.003898
19971023,7266775770.00,950.69,-0.018379
19971024,7198961000.00,941.64,-0.009519
19971027,6714489420.00,876.98,-0.068667
19971028,7045676140.00,921.85,0.051164
19971029,7024606920.00,919.16,-0.002918
19971030,6907961060.00,903.68,-0.016841
19971031,6991514030.00,914.62,0.012106
19971103,7170799960.00,938.99,0.026645
19971104,7185658660.00,940.76,0.001885
19971105,7202972020.00,942.76,0.002126
19971106,7166324370.00,938.03,-0.005017
19971107,7084583980.00,927.51,-0.011215
19971110,7036818310.00,921.13,-0.006879
19971111,7056019780.00,923.78,0.002877
19971112,6918660610.00,905.96,-0.019290
19971113,7000607010.00,916.66,0.011811
19971114,7090978450.00,928.35,0.012753
19971117,7226649550.00,946.20,0.019228
19971118,7166621030.00,938.23,-0.008423
19971119,7216890760.00,944.59,0.006779
19971120,7323693160.00,958.98,0.015234
19971121,7356630550.00,963.09,0.004286
19971124,7230313480.00,946.67,-0.017049
19971125,7263685110.00,950.82,0.004384
19971126,7270642670.00,951.64,0.000862
19971128,7308394530.00,955.40,0.003951
19971201,7455069840.00,974.77,0.020274
19971202,7431997150.00,971.68,-0.003170
19971203,7472782750.00,976.77,0.005238
19971204,7452820390.00,973.10,-0.003757
19971205,7531015280.00,983.79,0.010986
19971208,7520346380.00,982.37,-0.001443
19971209,7470459630.00,975.78,-0.006708
19971210,7422231580.00,969.79,-0.006139
19971211,7309065550.00,954.94,-0.015313
19971212,7298603060.00,953.39,-0.001623
19971215,7373027360.00,963.39,0.010489
19971216,7407772800.00,968.04,0.004827
19971217,7385156570.00,965.54,-0.002583
19971218,7303210530.00,955.30,-0.010605
19971219,7237106910.00,946.78,-0.008919
19971222,7289982550.00,953.70,0.007309
19971223,7180470010.00,939.12,-0.015288
19971224,7137300350.00,932.70,-0.006836
19971226,7164289250.00,936.46,0.004031
19971229,7291188010.00,953.36,0.018047
19971230,7424304180.00,970.84,0.018335
19971231,7440534250.00,970.43,-0.000422
19980102,7472835640.00,975.04,0.004750
19980105,7489086720.00,977.07,0.002082
19980106,7409791430.00,966.58,-0.010736
19980107,7392322630.00,964.00,-0.002669
19980108,7330916480.00,956.04,-0.008257
19980109,7111278610.00,927.69,-0.029654
19980112,7195322450.00,939.21,0.012418
19980113,7296059030.00,952.12,0.013746
19980114,7337233220.00,957.94,0.006113
19980115,7281800860.00,950.73,-0.007527
19980116,7366506160.00,961.51,0.011339
19980120,7499510460.00,978.60,0.017774
19980121,7440576280.00,970.81,-0.007960
19980122,7381535970.00,963.04,-0.008004
19980123,7338548740.00,957.58,-0.005670
19980126,7337396690.00,956.95,-0.000658
19980127,7427502940.00,969.02,0.012613
19980128,7498879600.00,977.46,0.008710
19980129,7561919820.00,985.49,0.008215
19980130,7545938650.00,980.28,-0.005287
19980202,7703463740.00,1001.27,0.021412
19980203,7740168380.00,1005.99,0.004714
19980204,7745783750.00,1006.90,0.000905
19980205,7722749990.00,1003.54,-0.003337
19980206,7792368680.00,1012.46,0.008889
19980209,7779529550.00,1010.74,-0.001699
19980210,7841755550.00,1019.01,0.008182
19980211,7850364050.00,1020.01,0.000981
19980212,7882944680.00,1024.14,0.004049
19980213,7852271890.00,1020.09,-0.003955
19980217,7873582590.00,1022.76,0.002617
19980218,7944072620.00,1032.08,0.009113
19980219,7917170060.00,1028.28,-0.003682
19980220,7960196660.00,1034.21,0.005767
19980223,7991808180.00,1038.14,0.003800
19980224,7931695600.00,1030.56,-0.007302
19980225,8026365050.00,1042.90,0.011974
19980226,8069035420.00,1048.67,0.005533
19980227,8078896740.00,1049.34,0.000639
19980302,8063616670.00,1047.70,-0.001563
19980303,8097975530.00,1052.02,0.004123
19980304,8051831480.00,1047.33,-0.004458
19980305,7967835010.00,1035.04,-0.011735
19980306,8123639600.00,1055.69,0.019951
19980309,8103663680.00,1052.31,-0.003202
19980310,8194177480.00,1064.25,0.011346
19980311,8228718700.00,1068.47,0.003965
19980312,8238852940.00,1069.92,0.001357
19980313,8228632580.00,1068.61,-0.001224
19980316,8308772970.00,1079.27,0.009976
19980317,8320020760.00,1080.45,0.001093
19980318,8360681280.00,1085.52,0.004692
19980319,8391436380.00,1089.74,0.003888
19980320,8461344320.00,1099.16,0.008644
19980323,8425491560.00,1095.55,-0.003284
19980324,8505158980.00,1105.65,0.009219
19980325,8477926510.00,1101.92,-0.003374
19980326,8469687390.00,1100.80,-0.001016
19980327,8434355970.00,1095.44,-0.004869
19980330,8418524250.00,1093.55,-0.001725
19980331,8498184000.00,1101.75,0.007499
19980401,8554503020.00,1108.15,0.005809
19980402,8643282170.00,1120.01,0.010703
19980403,8665211060.00,1122.70,0.002402
19980406,8653368990.00,1121.39,-0.001167
19980407,8564759400.00,1109.55,-0.010558
19980408,8486291430.00,1101.65,-0.007120
19980409,8554850110.00,1110.67,0.008188
19980413,8548799280.00,1109.69,-0.000882
19980414,8597256540.00,1115.75,0.005461
19980415,8622675440.00,1119.32,0.003200
19980416,8539688170.00,1108.17,-0.009961
19980417,8651593720.00,1122.72,0.013130
19980420,8661600020.00,1123.65,0.000828
19980421,8683108700.00,1126.67,0.002688
19980422,8719920500.00,1130.54,0.003435
19980423,8630149250.00,1119.58,-0.009694
19980424,8543387540.00,1107.90,-0.010432
19980427,8384346770.00,1086.54,-0.019280
19980428,8352191880.00,1085.11,-0.001316
19980429,8438717120.00,1094.62,0.008764
19980430,8580996930.00,1111.75,0.015649
19980501,8643408080.00,1121.00,0.008320
19980504,8655406200.00,1122.07,0.000955
19980505,8605574750.00,1115.50,-0.005855
19980506,8524440060.00,1104.92,-0.009485
19980507,8449032040.00,1095.14,-0.008851
19980508,8549763290.00,1108.14,0.011871
19980511,8538634910.00,1106.64,-0.001354
19980512,8607413380.00,1115.79,0.008268
19980513,8632919820.00,1118.86,0.002751
19980514,8618894460.00,1117.37,-0.001332
19980515,8550873680.00,1108.73,-0.007732
19980518,8528736760.00,1105.82,-0.002625
19980519,8560417990.00,1109.52,0.003346
19980520,8631089530.00,1119.06,0.008598
19980521,8598468680.00,1114.64,-0.003950
19980522,8563846350.00,1110.47,-0.003741
19980526,8435834720.00,1094.02,-0.014814
19980527,8427166870.00,1092.23,-0.001636
19980528,8464115550.00,1097.59,0.004907
19980529,8433892020.00,1090.82,-0.006168
19980601,8432306520.00,1090.98,0.000147
19980602,8451652450.00,1093.22,0.002053
19980603,8367814470.00,1082.73,-0.009596
19980604,8462069920.00,1094.83,0.011175
19980605,8609211140.00,1113.86,0.017382
19980608,8625210800.00,1115.72,0.001670
19980609,8647994620.00,1118.41,0.002411
19980610,8600068220.00,1112.28,-0.005481
19980611,8465224250.00,1094.58,-0.015913
19980612,8495837870.00,1098.84,0.003892
19980615,8326747290.00,1077.01,-0.019866
19980616,8409612250.00,1087.59,0.009823
19980617,8559855480.00,1107.10,0.017939
19980618,8557726950.00,1106.37,-0.000659
19980619,8513800130.00,1100.65,-0.005170
19980622,8535677300.00,1103.21,0.002326
19980623,8659562950.00,1119.49,0.014757
19980624,8764205510.00,1132.88,0.011961
19980625,8736264970.00,1129.28,-0.003178
19980626,8768055070.00,1133.20,0.003471
19980629,8803272150.00,1138.49,0.004668
19980630,8831046660.00,1133.84,-0.004084
19980701,8948559750.00,1148.56,0.012982
19980702,8933662890.00,1146.42,-0.001863
19980706,9018564720.00,1157.31,0.009499
19980707,9003213850.00,1154.66,-0.002290
19980708,9092882360.00,1166.37,0.010142
19980709,9033498210.00,1158.56,-0.006696
19980710,9083710730.00,1164.33,0.004980
19980713,9091756390.00,1165.19,0.000739
19980714,9188076370.00,1177.58,0.010633
19980715,9165258990.00,1174.81,-0.002352
19980716,9240322360.00,1183.99,0.007814
19980717,9255423700.00,1186.75,0.002331
19980720,9237241730.00,1184.10,-0.002233
19980721,9082443920.00,1165.07,-0.016071
19980722,9080562080.00,1164.08,-0.000850
19980723,8891191230.00,1139.75,-0.020901
19980724,8897511830.00,1140.80,0.000921
19980727,8946859470.00,1147.27,0.005671
19980728,8815344810.00,1130.24,-0.014844
19980729,8773928180.00,1125.21,-0.004450
19980730,8910933160.00,1142.95,0.015766
19980731,8797989770.00,1120.67,-0.019493
19980803,8732941680.00,1112.44,-0.007344
19980804,8415104710.00,1072.12,-0.036245
19980805,8490091680.00,1081.43,0.008684
19980806,8560977640.00,1089.63,0.007583
19980807,8552415800.00,1089.45,-0.000165
19980810,8508399760.00,1083.14,-0.005792
19980811,8409789160.00,1068.98,-0.013073
19980812,8531165590.00,1084.22,0.014257
19980813,8459466120.00,1074.91,-0.008587
19980814,8371714590.00,1062.75,-0.011313
19980817,8536377090.00,1083.67,0.019685
19980818,8673142860.00,1101.20,0.016177
19980819,8646765120.00,1098.06,-0.002851
19980820,8599209670.00,1091.60,-0.005883
19980821,8518406790.00,1081.18,-0.009546
19980824,8572227650.00,1088.14,0.006437
19980825,8608117480.00,1092.86,0.004338
19980826,8543979940.00,1084.19,-0.007933
19980827,8215024610.00,1042.59,-0.038370
19980828,8095059870.00,1027.14,-0.014819
19980831,7558790250.00,957.28,-0.068014
19980901,7852320640.00,994.24,0.038609
19980902,7815960030.00,990.48,-0.003782
19980903,7749149180.00,982.26,-0.008299
19980904,7682007960.00,973.89,-0.008521
19980908,8070129420.00,1023.46,0.050899
19980909,7933004650.00,1006.20,-0.016864
19980910,7731597990.00,980.19,-0.025850
